
 ================================================================================================================================
   Kinetic data summary @  298.15K
 ================================================================================================================================
        Reaction                                                                        DG            DH            DS               
                                                                                        [kcal/mol]    [kcal/mol]    [cal/mol/K]      
 ================================================================================================================================
 1      H2+M=2H+M                                                                       97.158        104.195       23.600        
    300           1.032e+00     0             0             -2.450        6.663         30.379        1.0317e+03    0             
    1000          2.567e+06     0             0             -24.307       6.819         31.126        2.5674e+09    0             
    1500          3.357e+07     0             0             -39.696       5.933         30.420        3.3573e+10    0             
    2000          1.439e+08     0             0             -54.721       4.639         29.680        1.4389e+11    0             
    2500          3.812e+08     0             0             -69.378       2.994         28.949        3.8118e+11    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  305 Simple
  CH3CO + CH2OHCHO  => CO + CH2OH + CH3CHO 
================================================================================================================================
 Change in moles in the reaction = 1
 Reaction order (forward)  = 2.000
 k = 5.400000e+02 T^2.000 exp(-5.075642e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 5.400000e+05 T^2.000 exp(-12129.83/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           7.069e-02     0             0             -3.773        5.489         30.872        7.0685e+01    0             
    1000          1.206e+06     0             0             -26.396       6.166         32.562        1.2056e+09    0             
    1500          2.075e+07     0             0             -42.565       5.569         32.089        2.0755e+10    0             
    2000          1.021e+08     0             0             -58.479       4.659         31.569        1.0206e+11    0             
    2500          2.936e+08     0             0             -74.141       3.579         31.088        2.9363e+11    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  306 Simple
  CH2CHO + CH2OHCHO  => CO + CH2OH + CH3CHO 
================================================================================================================================
 Change in moles in the reaction = 1
 Reaction order (forward)  = 2.000
 k = 9.200000e+01 T^2.000 exp(-4.067638e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 9.200000e+04 T^2.000 exp(-9720.89/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           6.851e-01     0             0             -9.515        -0.022        31.642        6.8514e+02    0             
    1000          6.904e+05     0             0             -32.083       -0.111        31.971        6.9042e+08    0             
    1500          7.935e+06     0             0             -47.902       -0.920        31.321        7.9345e+09    0             
    2000          3.188e+07     0             0             -63.419       -1.903        30.758        3.1879e+10    0             
    2500          8.125e+07     0             0             -78.673       -2.997        30.270        8.1245e+10    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  307 Simple
  H + CH2OHCHO  => CHOCHO + H2 + H 
================================================================================================================================
 Change in moles in the reaction = 1
 Reaction order (forward)  = 2.000
 k = 3.000000e+03 T^2.000 exp(-1.673772e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 3.000000e+06 T^2.000 exp(-4000.00/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           3.289e+05     0             0             15.843        22.587        22.479        3.2895e+08    0             
    1000          4.007e+08     0             0             -2.364        25.480        27.844        4.0073e+11    0             
    1500          1.764e+09     0             0             -16.472       26.178        28.434        1.7638e+12    0             
    2000          4.386e+09     0             0             -30.709       26.221        28.465        4.3858e+12    0             
    2500          8.381e+09     0             0             -44.912       25.926        28.335        8.3809e+12    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  308 Simple
  CH3 + CH2OHCHO  => CH4 + CHOCHO + H 
================================================================================================================================
 Change in moles in the reaction = 1
 Reaction order (forward)  = 2.000
 k = 3.000000e+01 T^2.000 exp(-2.092215e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 3.000000e+04 T^2.000 exp(-5000.00/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           6.146e+02     0             0             16.746        21.793        16.823        6.1456e+05    0             
    1000          2.423e+06     0             0             3.344         24.216        20.872        2.4226e+09    0             
    1500          1.261e+07     0             0             -7.467        25.912        22.253        1.2611e+10    0             
    2000          3.410e+07     0             0             -18.834       27.499        23.167        3.4101e+10    0             
    2500          6.853e+07     0             0             -30.605       29.142        23.899        6.8528e+10    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  309 Simple
  C2H3 + CH2OHCHO  => CHOCHO + H + C2H4 
================================================================================================================================
 Change in moles in the reaction = 1
 Reaction order (forward)  = 2.000
 k = 6.780000e+01 T^2.000 exp(-1.631928e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 6.780000e+04 T^2.000 exp(-3900.00/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           8.792e+03     0             0             11.783        16.351        15.227        8.7920e+06    0             
    1000          9.524e+06     0             0             -0.979        19.303        20.282        9.5239e+09    0             
    1500          4.122e+07     0             0             -11.484       20.867        21.567        4.1223e+10    0             
    2000          1.016e+08     0             0             -22.436       21.907        22.172        1.0164e+11    0             
    2500          1.933e+08     0             0             -33.609       22.609        22.487        1.9326e+11    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  310 Simple
  C2H5 + CH2OHCHO  => C2H6 + CHOCHO + H 
================================================================================================================================
 Change in moles in the reaction = 1
 Reaction order (forward)  = 2.000
 k = 2.000000e+01 T^2.000 exp(-2.803568e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 2.000000e+04 T^2.000 exp(-6700.00/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           2.365e+01     0             0             21.427        26.037        15.366        2.3655e+04    0             
    1000          6.865e+05     0             0             8.533         28.960        20.428        6.8648e+08    0             
    1500          4.753e+06     0             0             -2.027        30.443        21.647        4.7527e+09    0             
    2000          1.482e+07     0             0             -13.009       31.420        22.215        1.4821e+10    0             
    2500          3.245e+07     0             0             -24.198       32.074        22.508        3.2445e+10    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  311 Simple
  O + CH2OHCHO  => CHOCHO + H + OH 
================================================================================================================================
 Change in moles in the reaction = 1
 Reaction order (forward)  = 2.000
 k = 2.350000e+03 T^2.000 exp(-1.046108e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 2.350000e+06 T^2.000 exp(-2500.00/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           3.191e+06     0             0             16.857        24.083        24.085        3.1909e+09    0             
    1000          6.678e+08     0             0             -2.449        26.967        29.417        6.6780e+11    0             
    1500          2.285e+09     0             0             -17.357       27.727        30.056        2.2854e+12    0             
    2000          5.011e+09     0             0             -32.414       27.833        30.124        5.0109e+12    0             
    2500          8.879e+09     0             0             -47.452       27.580        30.013        8.8793e+12    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  312 Simple
  O2 + CH2OHCHO  => CHOCHO + H + HO2 
================================================================================================================================
 Change in moles in the reaction = 1
 Reaction order (forward)  = 2.000
 k = 1.700000e+03 T^2.000 exp(-1.841149e+08/RT)  [m3/kmol/s] and [J/kmol]
 k = 1.700000e+06 T^2.000 exp(-44000.00/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           1.343e-24     0             0             70.293        77.612        24.398        1.3430e-21    0             
    1000          4.106e-01     0             0             50.771        80.733        29.962        4.1064e+02    0             
    1500          1.484e+03     0             0             35.490        81.985        30.996        1.4836e+06    0             
    2000          1.057e+05     0             0             19.874        82.697        31.411        1.0569e+08    0             
    2500          1.512e+06     0             0             4.114         83.129        31.606        1.5119e+09    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  313 Simple
  OH + CH2OHCHO  => CHOCHO + H + H2O 
================================================================================================================================
 Change in moles in the reaction = 1
 Reaction order (forward)  = 2.000
 k = 1.500000e+06 T^1.000 exp(-2.092215e+05/RT)  [m3/kmol/s] and [J/kmol]
 k = 1.500000e+09 T^1.000 exp(-50.00/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           4.138e+08     0             0             1.967         7.929         19.874        4.1379e+11    0             
    1000          1.463e+09     0             0             -14.070       10.582        24.653        1.4627e+12    0             
    1500          2.213e+09     0             0             -26.627       11.512        25.426        2.2126e+12    0             
    2000          2.962e+09     0             0             -39.409       11.898        25.653        2.9625e+12    0             
    2500          3.712e+09     0             0             -52.250       11.994        25.698        3.7124e+12    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  314 Simple
  HO2 + CH2OHCHO  => CHOCHO + H + H2O2 
================================================================================================================================
 Change in moles in the reaction = 1
 Reaction order (forward)  = 2.000
 k = 8.000000e+02 T^2.000 exp(-6.695088e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 8.000000e+05 T^2.000 exp(-16000.00/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           1.586e-04     0             0             33.399        39.383        19.948        1.5863e-01    0             
    1000          2.547e+05     0             0             16.771        42.795        26.025        2.5468e+08    0             
    1500          8.392e+06     0             0             3.428         44.156        27.152        8.3923e+09    0             
    2000          5.710e+07     0             0             -10.261       44.803        27.532        5.7096e+10    0             
    2500          1.996e+08     0             0             -24.056       44.990        27.618        1.9959e+11    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  315 Simple
  CH3O + CH2OHCHO  => CH3OH + CHOCHO + H 
================================================================================================================================
 Change in moles in the reaction = 1
 Reaction order (forward)  = 2.000
 k = 4.280000e+01 T^2.000 exp(-6.276645e+06/RT)  [m3/kmol/s] and [J/kmol]
 k = 4.280000e+04 T^2.000 exp(-1500.00/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           3.111e+05     0             0             15.550        21.603        20.177        3.1106e+08    0             
    1000          2.012e+07     0             0             -0.169        23.539        23.708        2.0118e+10    0             
    1500          5.822e+07     0             0             -12.173       24.128        24.201        5.8218e+10    0             
    2000          1.174e+08     0             0             -24.306       24.278        24.292        1.1738e+11    0             
    2500          1.978e+08     0             0             -36.444       24.178        24.249        1.9778e+11    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  316 Simple
  CH2OH + CH2OHCHO  => CH3OH + CHOCHO + H 
================================================================================================================================
 Change in moles in the reaction = 1
 Reaction order (forward)  = 2.000
 k = 2.830000e+01 T^2.000 exp(-4.268119e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 2.830000e+04 T^2.000 exp(-10200.00/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           9.435e-02     0             0             25.412        30.754        17.806        9.4345e+01    0             
    1000          1.669e+05     0             0             11.551        32.832        21.280        1.6688e+08    0             
    1500          2.078e+06     0             0             0.609         34.160        22.368        2.0783e+09    0             
    2000          8.693e+06     0             0             -10.737       35.191        22.964        8.6926e+09    0             
    2500          2.269e+07     0             0             -22.319       36.026        23.338        2.2694e+10    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  317 Simple
  HCO + CH2OHCHO  => CHOCHO + H + CH2O 
================================================================================================================================
 Change in moles in the reaction = 1
 Reaction order (forward)  = 2.000
 k = 1.260000e+02 T^2.000 exp(-5.146849e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 1.260000e+05 T^2.000 exp(-12300.00/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           1.240e-02     0             0             33.404        38.603        17.330        1.2397e+01    0             
    1000          2.582e+05     0             0             19.286        41.306        22.020        2.5822e+08    0             
    1500          4.574e+06     0             0             7.974         42.563        23.059        4.5740e+09    0             
    2000          2.282e+07     0             0             -3.664        43.177        23.420        2.2816e+10    0             
    2500          6.621e+07     0             0             -15.394       43.270        23.466        6.6206e+10    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  318 Simple
  CH3CO + CH2OHCHO  => CHOCHO + H + CH3CHO 
================================================================================================================================
 Change in moles in the reaction = 1
 Reaction order (forward)  = 2.000
 k = 1.350000e+02 T^2.000 exp(-5.858202e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 1.350000e+05 T^2.000 exp(-14000.00/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           7.669e-04     0             0             32.081        37.428        17.824        7.6690e-01    0             
    1000          1.176e+05     0             0             17.196        40.653        23.457        1.1759e+08    0             
    1500          2.770e+06     0             0             5.105         42.199        24.729        2.7704e+09    0             
    2000          1.594e+07     0             0             -7.421        43.197        25.309        1.5937e+10    0             
    2500          5.038e+07     0             0             -20.158       43.856        25.605        5.0377e+10    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  319 Simple
  CH2CHO + CH2OHCHO  => CHOCHO + H + CH3CHO 
================================================================================================================================
 Change in moles in the reaction = 1
 Reaction order (forward)  = 2.000
 k = 2.300000e+01 T^2.000 exp(-4.812094e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 2.300000e+04 T^2.000 exp(-11500.00/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           8.660e-03     0             0             26.339        31.917        18.594        8.6603e+00    0             
    1000          7.050e+04     0             0             11.510        34.375        22.866        7.0501e+07    0             
    1500          1.092e+06     0             0             -0.232        35.710        23.961        1.0920e+09    0             
    2000          5.094e+06     0             0             -12.361       36.635        24.498        5.0936e+09    0             
    2500          1.420e+07     0             0             -24.689       37.279        24.787        1.4197e+10    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  320 Simple
  CHOCHO + H  => H2 + CO + HCO 
================================================================================================================================
 Change in moles in the reaction = 1
 Reaction order (forward)  = 2.000
 k = 2.400000e+04 T^2.000 exp(-1.076909e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 2.400000e+07 T^2.000 exp(-2573.61/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           2.880e+07     0             0             -29.698       -17.832       39.554        2.8802e+10    0             
    1000          6.572e+09     0             0             -57.214       -19.254       37.960        6.5721e+12    0             
    1500          2.277e+10     0             0             -75.748       -21.292       36.304        2.2771e+13    0             
    2000          5.024e+10     0             0             -93.615       -23.139       35.238        5.0236e+13    0             
    2500          8.935e+10     0             0             -111.049      -24.671       34.551        8.9349e+13    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  321 Simple
  CHOCHO + CH3  => CH4 + CO + HCO 
================================================================================================================================
 Change in moles in the reaction = 1
 Reaction order (forward)  = 2.000
 k = 2.400000e+02 T^2.000 exp(-1.471379e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 2.400000e+05 T^2.000 exp(-3516.32/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           5.924e+04     0             0             -28.795       -18.626       33.898        5.9239e+07    0             
    1000          4.089e+07     0             0             -51.506       -20.518       30.988        4.0894e+10    0             
    1500          1.660e+08     0             0             -66.744       -21.558       30.124        1.6597e+11    0             
    2000          3.963e+08     0             0             -81.740       -21.860       29.940        3.9627e+11    0             
    2500          7.390e+08     0             0             -96.742       -21.456       30.115        7.3904e+11    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  322 Simple
  CHOCHO + C2H3  => CO + HCO + C2H4 
================================================================================================================================
 Change in moles in the reaction = 1
 Reaction order (forward)  = 2.000
 k = 5.424000e+02 T^2.000 exp(-1.037571e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 5.424000e+05 T^2.000 exp(-2479.60/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           7.621e+05     0             0             -33.758       -24.068       32.301        7.6212e+08    0             
    1000          1.557e+08     0             0             -55.829       -25.431       30.398        1.5573e+11    0             
    1500          5.311e+08     0             0             -70.760       -26.604       29.438        5.3112e+11    0             
    2000          1.163e+09     0             0             -85.342       -27.452       28.945        1.1625e+12    0             
    2500          2.058e+09     0             0             -99.747       -27.988       28.703        2.0579e+12    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  323 Simple
  CHOCHO + C2H5  => C2H6 + CO + HCO 
================================================================================================================================
 Change in moles in the reaction = 1
 Reaction order (forward)  = 2.000
 k = 1.600000e+02 T^2.000 exp(-2.145780e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 1.600000e+05 T^2.000 exp(-5128.01/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           2.644e+03     0             0             -24.114       -14.382       32.441        2.6442e+06    0             
    1000          1.211e+07     0             0             -46.317       -15.774       30.543        1.2114e+10    0             
    1500          6.443e+07     0             0             -61.303       -17.027       29.518        6.4430e+10    0             
    2000          1.761e+08     0             0             -75.916       -17.939       28.988        1.7610e+11    0             
    2500          3.562e+08     0             0             -90.335       -18.524       28.724        3.5618e+11    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  324 Simple
  CHOCHO + O  => OH + CO + HCO 
================================================================================================================================
 Change in moles in the reaction = 1
 Reaction order (forward)  = 2.000
 k = 1.880000e+04 T^2.000 exp(-4.892938e+06/RT)  [m3/kmol/s] and [J/kmol]
 k = 1.880000e+07 T^2.000 exp(-1169.32/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           2.379e+08     0             0             -28.684       -16.336       41.160        2.3795e+11    0             
    1000          1.044e+10     0             0             -57.299       -17.767       39.532        1.0437e+13    0             
    1500          2.857e+10     0             0             -76.633       -19.743       37.926        2.8573e+13    0             
    2000          5.603e+10     0             0             -95.320       -21.526       36.897        5.6031e+13    0             
    2500          9.286e+10     0             0             -113.589      -23.018       36.229        9.2855e+13    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  325 Simple
  CHOCHO + O2  => HO2 + CO + HCO 
================================================================================================================================
 Change in moles in the reaction = 1
 Reaction order (forward)  = 2.000
 k = 1.360000e+04 T^2.000 exp(-1.732600e+08/RT)  [m3/kmol/s] and [J/kmol]
 k = 1.360000e+07 T^2.000 exp(-41405.89/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           8.339e-22     0             0             24.752        37.194        41.473        8.3390e-19    0             
    1000          1.212e+01     0             0             -4.078        35.999        40.077        1.2121e+04    0             
    1500          2.834e+04     0             0             -23.786       34.515        38.867        2.8339e+07    0             
    2000          1.624e+06     0             0             -43.032       33.338        38.185        1.6240e+09    0             
    2500          2.039e+07     0             0             -62.023       32.531        37.822        2.0390e+10    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  326 Simple
  CHOCHO + OH  => H2O + CO + HCO 
================================================================================================================================
 Change in moles in the reaction = 1
 Reaction order (forward)  = 2.000
 k = 1.200000e+07 T^1.000 exp(3.578106e+06/RT)  [m3/kmol/s] and [J/kmol]
 k = 1.200000e+10 T^1.000 exp(855.10/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           1.511e+10     0             0             -43.574       -32.489       36.949        1.5111e+13    0             
    1000          1.845e+10     0             0             -68.920       -34.152       34.768        1.8453e+13    0             
    1500          2.398e+10     0             0             -85.903       -35.958       33.296        2.3981e+13    0             
    2000          2.976e+10     0             0             -102.315      -37.462       32.426        2.9762e+13    0             
    2500          3.564e+10     0             0             -118.388      -38.604       31.914        3.5635e+13    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  327 Simple
  CHOCHO + HO2  => H2O2 + CO + HCO 
================================================================================================================================
 Change in moles in the reaction = 1
 Reaction order (forward)  = 2.000
 k = 6.400000e+03 T^2.000 exp(-5.884518e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 6.400000e+06 T^2.000 exp(-14062.89/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           3.272e-02     0             0             -12.142       -1.036        37.023        3.2716e+01    0             
    1000          5.401e+06     0             0             -38.079       -1.939        36.140        5.4011e+09    0             
    1500          1.286e+08     0             0             -55.848       -3.314        35.022        1.2860e+11    0             
    2000          7.437e+08     0             0             -73.167       -4.557        34.305        7.4369e+11    0             
    2500          2.358e+09     0             0             -90.193       -5.608        33.834        2.3582e+12    0             
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  328 Simple
  CHOCHO + CH3O  => CH3OH + CO + HCO 
================================================================================================================================
 Change in moles in the reaction = 1
 Reaction order (forward)  = 2.000
 k = 3.424000e+02 T^2.000 exp(-1.011377e+06/RT)  [m3/kmol/s] and [J/kmol]
 k = 3.424000e+05 T^2.000 exp(-241.70/RT)  [cm3/mol/s] and [cal/mol]
 -------------------------------------------------------------------------------------------------------------------------------
